clean_text,label
helloooo wake up sweet morning welcomes you enjoy this day with full of joy gud mrng,0
alrite,0
why must we sit around and wait for summer days to celebrate such a magical sight when the worlds dressed in white oooooh let there be snow,0
urgent your mobile number has been awarded with a NUMBER prize guaranteed call NUMBER from land line claim NUMBER valid NUMBER hrs only,1
how do you guys go to see movies on your side,0
sorry in meeting i ll call later,0
you didn t have to tell me that now i m thinking plus he s going to stop all your runs,0
kindly send some one to our flat before lt decimal gt today,0
sorry u can not unsubscribe yet the mob offer package has a min term of NUMBER weeks pls resubmit request after expiry reply themob help NUMBER more info,1
nothing lor a bit bored too then y dun u go home early NUMBER sleep today,0
what time should i tell my friend to be around,0
yes that will be fine love you be safe,0
thanks chikku gud nyt,0
is xy in ur car when u picking me up,0
thanx NUMBER the time we ve spent NUMBER geva its bin mint ur my baby and all i want is u xxxx,0
yo any way we could pick something up tonight,0
i ve not sent it he can send me,0
fine am simply sitting,0
thts god s gift for birds as humans hav some natural gift frm god,0
are you coming to day for class,0
im done just studyn in library,0
ok u enjoy ur shows,0
anything,0
where wuld i be without my baby the thought alone mite break me and i don t wanna go crazy but everyboy needs his lady xxxxxxxx,0
wat s my dear doing sleeping ah,0
hi test on lt gt rd,0
only NUMBER students solved this cat question in xam NUMBER NUMBER NUMBER lt gt NUMBER NUMBER NUMBER lt gt NUMBER NUMBER NUMBER lt gt then NUMBER NUMBER NUMBER tell me the answer if u r brilliant NUMBER thing i got d answr,0
yo do you know anyone lt gt or otherwise able to buy liquor our guy flaked and right now if we don t get a hold of somebody its just NUMBER loko all night,0
yup n her fren lor i m meeting my fren at NUMBER,0
yeah we got one lined up for us,0
and stop wondering wow is she ever going to stop tm ing me because i will tm you whenever i want because you are mine laughs,0
lol yep did that yesterday already got my fireplace now its just another icon sitting there for me,0
hey i ve booked the pilates and yoga lesson already haha,0
are you ok what happen to behave like this,0
you have NUMBER new message please call NUMBER,1
my supervisor find NUMBER me one lor i thk his students i havent ask her yet tell u aft i ask her,0
hello no news on job they are making me wait a fifth week yeah im up for some woozles and weasels in exeter still but be home about NUMBER,0
no message no responce what happend,0
we currently have a message awaiting your collection to collect your message just call NUMBER,1
hey babe sorry i didn t get sooner gary can come and fix it cause he thinks he knows what it is but he doesn t go as far a ptbo and he says it will cost lt gt bucks i don t know if it might be cheaper to find someone there we don t have any second hand machines at all right now let me know what you want to do babe,0
make that NUMBER NUMBER fucks sake x,0
leave it u will always be ignorant,0
nope but i ll b going NUMBER sch on fri quite early lor cos mys sis got paper in da morn,0
at bruce b downs amp fletcher now,0
where are you you said you would be here when i woke,0
hey now am free you can call me,0
tell me whos this pls,0
urgent your mobile was awarded a NUMBER NUMBER bonus caller prize on NUMBER NUMBER NUMBER our final attempt NUMBER contact u call NUMBER,1
think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing,0
id have to check but there s only like NUMBER bowls worth left,0
yes there were many sweets,0
i would but i m still cozy and exhausted from last night nobody went to school or work everything is closed,0
u have a secret admirer reveal who thinks u r so special call NUMBER to opt out reply reveal stop NUMBER NUMBER per msg recd cust care NUMBER,1
buzzzz grins did i buzz your ass buzz your chest buzz your cock where do you keep your phone is the vibrator on did you feel it shake,0
sir send to group mail check it,0
i m doing da intro covers energy trends n pros n cons brief description of nuclear fusion n oso brief history of iter n jet got abt NUMBER n half pages,0
none nowhere ikno doesdiscount shitinnit,0
you dont know you jabo me abi,0
do you ever notice that when you re driving anyone going slower than you is an idiot and everyone driving faster than you is a maniac,1
not yet had ya sapna aunty manege y day hogidhe chinnu full weak and swalpa black agidhane,0
are you being good baby,0
neft transaction with reference number lt gt for rs lt decimal gt has been credited to the beneficiary account on lt gt at lt time gt lt gt,0
mostly sports type lyk footbl crckt,0
ma head dey swell oh thanks for making my day,0
u should make a fb list,0
height of confidence all the aeronautics professors wer calld amp they wer askd NUMBER sit in an aeroplane aftr they sat they wer told dat the plane ws made by their students dey all hurried out of d plane bt only NUMBER didnt move he said if it is made by my students this wont even start datz confidence,0
sary just need tim in the bollox it hurt him a lot so he tol me,0
happy new year princess,0
i ll text carlos and let you know hang on,0
don t worry is easy once have ingredients,0
i love u NUMBER my little pocy bell i am sorry but i love u,0
ok omw now you at castor,0
yar lor keep raining non stop or u wan NUMBER go elsewhere,0
xmas offer latest motorola sonyericsson nokia free bluetooth or dvd double mins NUMBER txt on orange call mobileupd NUMBER on NUMBER or call NUMBER optout NUMBER qf NUMBER,1
what u mean u almost done done wif sleeping but i tot u going to take a nap yup i send her liao so i m picking her up at ard NUMBER smth lor,0
NUMBER wonders in my world NUMBER th you NUMBER th ur style NUMBER th ur smile NUMBER th ur personality NUMBER rd ur nature NUMBER nd ur sms and NUMBER st ur lovely friendship good morning dear,0
tonight yeah i d be down for that,0
what should i eat fo lunch senor,0
he said that he had a right giggle when he saw u again you would possibly be the first person NUMBER die from nvq but think how much you could for,0
no break time one how i come out n get my stuff fr,0
reply to win NUMBER weekly what professional sport does tiger woods play send stop to NUMBER to end service,1
i m there and i can see you but you can t see me maybe you should reboot ym i seen the buzz,0
do you still have the grinder,0
no NUMBER polyphonic tone NUMBER ur mob every week just txt pt NUMBER to NUMBER NUMBER st tone free so get txtin now and tell ur friends NUMBER p tone NUMBER reply hl NUMBER info,1
love isn t a decision it s a feeling if we could decide who to love then life would be much simpler but then less magical,0
hot live fantasies call now NUMBER just NUMBER p per min ntt ltd po box NUMBER croydon cr NUMBER NUMBER wb NUMBER is a national rate call,1
k i did t see you k where are you now,0
so i m doing a list of buyers,0
no idea i guess we ll work that out an hour after we re supposed to leave since as usual nobody has any interest in figuring shit out before the last second,0
mm not entirely sure i understood that text but hey ho which weekend,0
they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear,0
don know he is watching film in computer,0
no b NUMBER thursday,0
oh then your phone phoned me but it disconnected,0
id onluy matters when getting on from offcampus,0
this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop msgs NUMBER p NUMBER only,1
excellent i ll see what riley s plans are,0
i will see in half an hour,0
you ve won tkts to the euro NUMBER cup final or NUMBER cash to collect call NUMBER b NUMBER pobox NUMBER ppm,1
